Kruskal's Minimum Spanning Tree:
551 - 3249 (Weight: 9)
551 - 3301 (Weight: 9)
552 - 3048 (Weight: 9)
562 - 3635 (Weight: 9)
563 - 4909 (Weight: 9)
579 - 3509 (Weight: 9)
629 - 5237 (Weight: 9)
629 - 6059 (Weight: 9)
629 - 6069 (Weight: 9)
629 - 6076 (Weight: 9)
629 - 6091 (Weight: 9)
673 - 5685 (Weight: 9)
739 - 5974 (Weight: 9)
801 - 4795 (Weight: 9)
801 - 4807 (Weight: 9)
801 - 4814 (Weight: 9)
801 - 4829 (Weight: 9)
801 - 4836 (Weight: 9)
817 - 988 (Weight: 9)
817 - 3799 (Weight: 9)
828 - 829 (Weight: 9)
829 - 2386 (Weight: 9)
829 - 2391 (Weight: 9)
835 - 836 (Weight: 9)
843 - 1023 (Weight: 9)
847 - 1722 (Weight: 9)
847 - 3739 (Weight: 9)
847 - 5817 (Weight: 9)
847 - 5819 (Weight: 9)
848 - 4846 (Weight: 9)
859 - 984 (Weight: 9)
864 - 4239 (Weight: 9)
877 - 4116 (Weight: 9)
878 - 6460 (Weight: 9)
892 - 3008 (Weight: 9)
892 - 3025 (Weight: 9)
902 - 4308 (Weight: 9)
904 - 5045 (Weight: 9)
904 - 5046 (Weight: 9)
904 - 5047 (Weight: 9)
920 - 973 (Weight: 9)
922 - 1801 (Weight: 9)
938 - 5069 (Weight: 9)
955 - 3839 (Weight: 9)
959 - 4466 (Weight: 9)
1032 - 1352 (Weight: 9)
1032 - 4867 (Weight: 9)
1032 - 5715 (Weight: 9)
1032 - 5730 (Weight: 9)
1032 - 5738 (Weight: 9)
1032 - 5742 (Weight: 9)
1044 - 1045 (Weight: 9)
1046 - 2473 (Weight: 9)
1046 - 3373 (Weight: 9)
1092 - 2421 (Weight: 9)
1092 - 2441 (Weight: 9)
1093 - 5038 (Weight: 9)
1108 - 5243 (Weight: 9)
1108 - 5253 (Weight: 9)
1112 - 4221 (Weight: 9)
1211 - 6407 (Weight: 9)
1277 - 2884 (Weight: 9)
1285 - 4411 (Weight: 9)
1326 - 5312 (Weight: 9)
1334 - 5031 (Weight: 9)
1339 - 5447 (Weight: 9)
1346 - 5640 (Weight: 9)
1384 - 4963 (Weight: 9)
1390 - 3152 (Weight: 9)
1401 - 6134 (Weight: 9)
1418 - 4999 (Weight: 9)
1418 - 5015 (Weight: 9)
1505 - 6414 (Weight: 9)
1558 - 4103 (Weight: 9)
1567 - 6205 (Weight: 9)
1874 - 3506 (Weight: 9)
2183 - 4168 (Weight: 9)
2190 - 3391 (Weight: 9)
2194 - 5382 (Weight: 9)
2194 - 5384 (Weight: 9)
2196 - 3132 (Weight: 9)
2206 - 2939 (Weight: 9)
2222 - 2275 (Weight: 9)
2248 - 6218 (Weight: 9)
2268 - 4325 (Weight: 9)
2405 - 2408 (Weight: 9)
2405 - 3088 (Weight: 9)
2407 - 2409 (Weight: 9)
2407 - 3422 (Weight: 9)
2407 - 3424 (Weight: 9)
2407 - 3510 (Weight: 9)
2407 - 3515 (Weight: 9)
2491 - 3851 (Weight: 9)
2491 - 3856 (Weight: 9)
2605 - 5601 (Weight: 9)
2608 - 4456 (Weight: 9)
2615 - 6045 (Weight: 9)
2635 - 3756 (Weight: 9)
2635 - 3769 (Weight: 9)
2927 - 5449 (Weight: 9)
2958 - 5925 (Weight: 9)
3038 - 6223 (Weight: 9)
3058 - 5954 (Weight: 9)
3062 - 3482 (Weight: 9)
3062 - 3483 (Weight: 9)
3063 - 6221 (Weight: 9)
3070 - 6291 (Weight: 9)
3085 - 3176 (Weight: 9)
3095 - 3097 (Weight: 9)
3102 - 3103 (Weight: 9)
3197 - 6140 (Weight: 9)
3197 - 6141 (Weight: 9)
3210 - 6279 (Weight: 9)
3246 - 6274 (Weight: 9)
3250 - 3414 (Weight: 9)
3258 - 5874 (Weight: 9)
3278 - 5951 (Weight: 9)
3311 - 3312 (Weight: 9)
3415 - 3417 (Weight: 9)
3426 - 3432 (Weight: 9)
3506 - 5588 (Weight: 9)
3532 - 3585 (Weight: 9)
3532 - 3587 (Weight: 9)
3534 - 3599 (Weight: 9)
3573 - 6109 (Weight: 9)
3621 - 4518 (Weight: 9)
3646 - 5397 (Weight: 9)
3789 - 3794 (Weight: 9)
3796 - 5521 (Weight: 9)
3893 - 6157 (Weight: 9)
3895 - 5209 (Weight: 9)
3946 - 3950 (Weight: 9)
3969 - 4121 (Weight: 9)
4060 - 4062 (Weight: 9)
4073 - 5856 (Weight: 9)
4171 - 4174 (Weight: 9)
4178 - 4360 (Weight: 9)
4190 - 4193 (Weight: 9)
4190 - 4195 (Weight: 9)
4289 - 4292 (Weight: 9)
4302 - 5442 (Weight: 9)
4334 - 6194 (Weight: 9)
4398 - 4750 (Weight: 9)
4490 - 5042 (Weight: 9)
4547 - 6306 (Weight: 9)
4575 - 5369 (Weight: 9)
4576 - 5945 (Weight: 9)
4585 - 4843 (Weight: 9)
4740 - 6117 (Weight: 9)
4901 - 6432 (Weight: 9)
4917 - 6265 (Weight: 9)
4921 - 6168 (Weight: 9)
4929 - 5371 (Weight: 9)
4950 - 5104 (Weight: 9)
5006 - 6403 (Weight: 9)
5324 - 5866 (Weight: 9)
5353 - 5851 (Weight: 9)
5579 - 5580 (Weight: 9)
5607 - 6435 (Weight: 9)
5701 - 5702 (Weight: 9)
5840 - 5841 (Weight: 9)
5896 - 6362 (Weight: 9)
6253 - 6255 (Weight: 9)
0 - 17 (Weight: 10)
0 - 120 (Weight: 10)
0 - 268 (Weight: 10)
0 - 281 (Weight: 10)
0 - 378 (Weight: 10)
1 - 1129 (Weight: 10)
1 - 1161 (Weight: 10)
1 - 1238 (Weight: 10)
1 - 1289 (Weight: 10)
1 - 1304 (Weight: 10)
1 - 1306 (Weight: 10)
1 - 1322 (Weight: 10)
1 - 1330 (Weight: 10)
1 - 1369 (Weight: 10)
1 - 1425 (Weight: 10)
1 - 1436 (Weight: 10)
1 - 1484 (Weight: 10)
1 - 1490 (Weight: 10)
1 - 1507 (Weight: 10)
1 - 1540 (Weight: 10)
1 - 1542 (Weight: 10)
1 - 1545 (Weight: 10)
1 - 1548 (Weight: 10)
1 - 1617 (Weight: 10)
1 - 1683 (Weight: 10)
1 - 1685 (Weight: 10)
1 - 1873 (Weight: 10)
1 - 1923 (Weight: 10)
1 - 2022 (Weight: 10)
1 - 2076 (Weight: 10)
1 - 2082 (Weight: 10)
1 - 2097 (Weight: 10)
1 - 2165 (Weight: 10)
2 - 3226 (Weight: 10)
2 - 3657 (Weight: 10)
2 - 4003 (Weight: 10)
2 - 4021 (Weight: 10)
2 - 4025 (Weight: 10)
2 - 4034 (Weight: 10)
4 - 886 (Weight: 10)
6 - 2768 (Weight: 10)
6 - 4562 (Weight: 10)
6 - 4563 (Weight: 10)
6 - 4588 (Weight: 10)
6 - 4617 (Weight: 10)
6 - 4624 (Weight: 10)
6 - 4635 (Weight: 10)
6 - 4636 (Weight: 10)
6 - 4668 (Weight: 10)
6 - 4693 (Weight: 10)
6 - 4719 (Weight: 10)
7 - 2569 (Weight: 10)
7 - 5303 (Weight: 10)
7 - 5987 (Weight: 10)
7 - 6017 (Weight: 10)
7 - 6026 (Weight: 10)
8 - 3581 (Weight: 10)
9 - 1039 (Weight: 10)
9 - 2568 (Weight: 10)
9 - 2666 (Weight: 10)
9 - 2696 (Weight: 10)
9 - 2762 (Weight: 10)
9 - 2795 (Weight: 10)
9 - 2809 (Weight: 10)
9 - 2814 (Weight: 10)
9 - 2815 (Weight: 10)
9 - 2852 (Weight: 10)
9 - 2864 (Weight: 10)
9 - 2879 (Weight: 10)
15 - 488 (Weight: 10)
15 - 2934 (Weight: 10)
18 - 3161 (Weight: 10)
19 - 5292 (Weight: 10)
22 - 3651 (Weight: 10)
22 - 3686 (Weight: 10)
22 - 3728 (Weight: 10)
24 - 5619 (Weight: 10)
26 - 512 (Weight: 10)
28 - 5781 (Weight: 10)
28 - 5782 (Weight: 10)
28 - 5784 (Weight: 10)
31 - 4964 (Weight: 10)
31 - 5558 (Weight: 10)
31 - 5559 (Weight: 10)
41 - 649 (Weight: 10)
41 - 667 (Weight: 10)
41 - 714 (Weight: 10)
41 - 787 (Weight: 10)
51 - 578 (Weight: 10)
52 - 5542 (Weight: 10)
54 - 5412 (Weight: 10)
60 - 3644 (Weight: 10)
61 - 3338 (Weight: 10)
62 - 6352 (Weight: 10)
63 - 4890 (Weight: 10)
63 - 4896 (Weight: 10)
67 - 980 (Weight: 10)
76 - 6421 (Weight: 10)
118 - 5126 (Weight: 10)
129 - 4206 (Weight: 10)
131 - 3743 (Weight: 10)
180 - 3448 (Weight: 10)
180 - 3452 (Weight: 10)
207 - 5829 (Weight: 10)
381 - 402 (Weight: 10)
381 - 521 (Weight: 10)
382 - 383 (Weight: 10)
384 - 4089 (Weight: 10)
391 - 632 (Weight: 10)
394 - 3323 (Weight: 10)
438 - 5121 (Weight: 10)
450 - 6393 (Weight: 10)
450 - 6395 (Weight: 10)
456 - 969 (Weight: 10)
456 - 2343 (Weight: 10)
456 - 2363 (Weight: 10)
456 - 2370 (Weight: 10)
456 - 2377 (Weight: 10)
475 - 2278 (Weight: 10)
476 - 2500 (Weight: 10)
476 - 2539 (Weight: 10)
526 - 621 (Weight: 10)
535 - 5141 (Weight: 10)
536 - 4945 (Weight: 10)
536 - 4960 (Weight: 10)
551 - 3297 (Weight: 10)
579 - 3524 (Weight: 10)
600 - 5843 (Weight: 10)
629 - 6060 (Weight: 10)
629 - 6075 (Weight: 10)
629 - 6079 (Weight: 10)
631 - 3614 (Weight: 10)
659 - 3838 (Weight: 10)
801 - 4792 (Weight: 10)
801 - 4805 (Weight: 10)
801 - 4810 (Weight: 10)
801 - 4831 (Weight: 10)
801 - 4832 (Weight: 10)
801 - 4838 (Weight: 10)
862 - 2480 (Weight: 10)
864 - 4247 (Weight: 10)
868 - 6214 (Weight: 10)
878 - 6248 (Weight: 10)
892 - 3001 (Weight: 10)
923 - 5695 (Weight: 10)
923 - 5696 (Weight: 10)
926 - 5636 (Weight: 10)
944 - 4755 (Weight: 10)
954 - 956 (Weight: 10)
995 - 2990 (Weight: 10)
1000 - 3125 (Weight: 10)
1000 - 3406 (Weight: 10)
1032 - 5307 (Weight: 10)
1032 - 5724 (Weight: 10)
1032 - 5733 (Weight: 10)
1045 - 3820 (Weight: 10)
1046 - 3374 (Weight: 10)
1046 - 3375 (Weight: 10)
1050 - 4730 (Weight: 10)
1061 - 6172 (Weight: 10)
1092 - 2447 (Weight: 10)
1103 - 5665 (Weight: 10)
1118 - 5905 (Weight: 10)
1285 - 4412 (Weight: 10)
1285 - 4414 (Weight: 10)
1418 - 5008 (Weight: 10)
1418 - 5027 (Weight: 10)
1418 - 5029 (Weight: 10)
1500 - 3933 (Weight: 10)
1510 - 6308 (Weight: 10)
1557 - 5878 (Weight: 10)
1720 - 6051 (Weight: 10)
1720 - 6052 (Weight: 10)
2181 - 3352 (Weight: 10)
2181 - 3360 (Weight: 10)
2181 - 3361 (Weight: 10)
2183 - 4166 (Weight: 10)
2187 - 5422 (Weight: 10)
2194 - 5378 (Weight: 10)
2196 - 3135 (Weight: 10)
2196 - 3136 (Weight: 10)
2196 - 3139 (Weight: 10)
2199 - 5480 (Weight: 10)
2204 - 5315 (Weight: 10)
2204 - 5329 (Weight: 10)
2206 - 2944 (Weight: 10)
2210 - 5451 (Weight: 10)
2328 - 2395 (Weight: 10)
2407 - 3179 (Weight: 10)
2407 - 3182 (Weight: 10)
2407 - 3423 (Weight: 10)
2407 - 3511 (Weight: 10)
2407 - 3517 (Weight: 10)
2412 - 3877 (Weight: 10)
2489 - 5191 (Weight: 10)
2565 - 6136 (Weight: 10)
2591 - 4961 (Weight: 10)
2610 - 5199 (Weight: 10)
2920 - 6227 (Weight: 10)
2927 - 5450 (Weight: 10)
3058 - 5911 (Weight: 10)
3058 - 5950 (Weight: 10)
3058 - 6235 (Weight: 10)
3058 - 6238 (Weight: 10)
3058 - 6242 (Weight: 10)
3062 - 3492 (Weight: 10)
3062 - 3496 (Weight: 10)
3067 - 3883 (Weight: 10)
3073 - 5919 (Weight: 10)
3095 - 3099 (Weight: 10)
3150 - 5538 (Weight: 10)
3153 - 3154 (Weight: 10)
3159 - 3160 (Weight: 10)
3246 - 6271 (Weight: 10)
3277 - 5420 (Weight: 10)
3278 - 5952 (Weight: 10)
3282 - 6289 (Weight: 10)
3363 - 6346 (Weight: 10)
3486 - 4060 (Weight: 10)
3486 - 5429 (Weight: 10)
3486 - 5438 (Weight: 10)
3486 - 5488 (Weight: 10)
3533 - 6099 (Weight: 10)
3553 - 5158 (Weight: 10)
3612 - 5162 (Weight: 10)
3645 - 3646 (Weight: 10)
3646 - 5398 (Weight: 10)
3646 - 5399 (Weight: 10)
3646 - 5401 (Weight: 10)
3780 - 4092 (Weight: 10)
3793 - 6187 (Weight: 10)
3798 - 5844 (Weight: 10)
3899 - 4183 (Weight: 10)
3941 - 6465 (Weight: 10)
3969 - 4126 (Weight: 10)
4060 - 4061 (Weight: 10)
4169 - 4170 (Weight: 10)
4178 - 5967 (Weight: 10)
4264 - 5374 (Weight: 10)
4340 - 6300 (Weight: 10)
4349 - 5859 (Weight: 10)
4373 - 6473 (Weight: 10)
4391 - 6446 (Weight: 10)
4547 - 6307 (Weight: 10)
4576 - 5943 (Weight: 10)
4578 - 5864 (Weight: 10)
4605 - 5230 (Weight: 10)
4850 - 4851 (Weight: 10)
4915 - 6209 (Weight: 10)
4916 - 5645 (Weight: 10)
4988 - 6449 (Weight: 10)
5060 - 6392 (Weight: 10)
5360 - 5361 (Weight: 10)
5462 - 6282 (Weight: 10)
5469 - 6338 (Weight: 10)
5879 - 5881 (Weight: 10)
6097 - 6130 (Weight: 10)
6158 - 6472 (Weight: 10)
6163 - 6164 (Weight: 10)
6253 - 6254 (Weight: 10)

Total Weight of MST: 27456
Execution Time: 0.0762577 seconds
